,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin
5550,4524504649,No,15,3,Yes,10,4,15,2,1,1,0,Many,7.2,High,High,Normal,3373,1784,High,Many
5551,4497698751,No,39,4,No,3,8,3,0,0,0,0,Few,6.8,Normal,High,Normal,-2595,-1917,High,Few
5552,4514381198,Yes,183,2,No,8,11,8,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-590,527,Normal,Normal
5553,4503150279,Yes,18,1,Yes,7,2,6,0,0,0,0,Normal,7.0,Normal,Normal,Normal,3257,2138,Normal,Normal
5554,4521820831,Yes,17,4,Yes,6,3,2,1,0,1,0,Normal,7.0,High,High,Normal,2610,1716,High,Normal
5555,4477133738,No,14,3,No,7,9,5,0,0,0,0,Normal,7.2,High,High,Normal,-1297,-856,High,Normal
5556,4434774244,Yes,34,2,Yes,10,10,7,0,0,0,0,Normal,7.0,High,High,Normal,-482,668,High,Normal
5557,4520597204,Yes,14,1,Yes,7,9,5,1,0,1,1,Normal,6.8,Normal,Normal,Normal,-1237,753,Normal,Normal
5558,4513193579,No,19,4,No,8,14,7,1,0,1,0,Normal,6.6,Normal,Normal,Normal,-5335,-1002,Normal,Normal
5559,4439857049,Yes,15,0,Yes,2,4,4,1,1,0,0,Few,6.6,Normal,Normal,Normal,-1896,-2216,Normal,Few
5560,4507610115,Yes,16,2,Yes,6,0,7,0,0,0,0,Normal,7.0,High,Normal,Normal,1594,477,Normal,Normal
5561,4522867926,Yes,17,8,Yes,7,6,7,0,0,0,0,Normal,7.2,High,High,Normal,1989,1106,High,Normal
5562,4511716965,Yes,15,3,No,9,4,12,1,0,1,0,Many,7.6,High,Normal,High,3467,3958,Normal,Many
5563,4513358950,No,17,2,Yes,2,7,1,1,0,1,0,Few,6.8,Normal,High,Normal,-2267,-2546,High,Few
5564,4509363217,No,30,5,Yes,5,7,4,0,0,0,0,Few,6.6,Normal,Normal,Normal,-1739,-826,Normal,Few
5565,4521222405,No,24,3,No,5,7,7,0,0,0,0,Few,7.0,Normal,High,Normal,-950,60,High,Few
5566,4504197539,No,13,2,No,3,5,3,0,0,0,0,Few,7.2,High,High,Normal,-1449,-349,High,Few
5567,4472589919,No,20,4,No,7,5,6,0,0,0,0,Normal,7.2,High,Normal,Normal,611,1342,Normal,Normal
5568,4475225279,Yes,12,5,Yes,6,5,10,1,0,1,0,Normal,7.0,Normal,High,Normal,-720,-1208,High,Normal
5569,4518222649,No,14,4,No,5,5,5,1,0,1,0,Normal,7.2,High,High,Normal,516,2485,High,Normal
5570,4450233213,Yes,13,5,Yes,4,6,4,0,0,0,1,Normal,7.0,High,High,Normal,2154,25,High,Normal
5571,4511133368,No,12,1,Yes,7,9,5,0,0,0,0,Normal,7.4,High,High,High,-1474,-179,High,Normal
5572,4516699298,No,46,2,No,6,12,8,0,0,0,0,Normal,6.4,Normal,Normal,Normal,-3674,-3098,Normal,Normal
5573,4490758389,Yes,22,1,No,6,8,8,0,0,0,1,Normal,7.0,Normal,High,Normal,1549,-554,High,Normal
5574,4524397696,No,14,2,No,3,10,1,0,0,0,0,Few,7.0,Normal,High,Normal,-2683,-2383,High,Few
5575,4520585674,Yes,18,5,No,6,4,7,0,0,0,0,Normal,7.0,High,High,Normal,267,-52,High,Normal
5576,4511214856,Yes,15,0,Yes,9,7,13,0,0,0,0,Normal,7.0,High,Normal,High,1417,492,Normal,Normal
5577,4500339262,Yes,12,2,Yes,7,4,7,1,0,1,0,Many,7.2,High,High,High,4074,2842,High,Many
5578,4514094698,No,31,20,No,7,7,6,1,1,0,0,Normal,6.8,Normal,Normal,Normal,-1571,-1130,Normal,Normal
5579,4511489800,Yes,37,2,Yes,10,8,16,1,0,1,0,Many,7.2,High,High,Normal,2068,1158,High,Many
5580,4516641337,No,16,5,Yes,11,8,14,0,0,0,0,Normal,7.2,High,Normal,Normal,1959,899,Normal,Normal
5581,4524699601,Yes,15,4,No,8,5,7,0,0,0,0,Normal,6.8,Normal,Normal,Normal,36,1099,Normal,Normal
5582,4469768643,Yes,11,2,Yes,10,4,8,0,0,0,0,Normal,7.4,High,Normal,Normal,2031,1116,Normal,Normal
5583,4519221427,Yes,16,4,Yes,7,4,14,1,0,1,0,Normal,6.8,Normal,Normal,Normal,1054,-67,Normal,Normal
5584,4458337524,Yes,13,4,Yes,7,7,5,0,0,0,0,Normal,7.2,High,High,High,724,1268,High,Normal
5585,4508680387,No,14,3,No,9,9,10,1,1,0,0,Normal,6.8,Normal,Normal,Normal,54,-321,Normal,Normal
5586,4524684326,Yes,17,3,Yes,6,3,6,1,1,0,0,Normal,6.8,Normal,High,Normal,2050,687,High,Normal
5587,4486065632,Yes,40,1,No,6,6,6,0,0,0,0,Few,6.8,Normal,High,Low,46,881,High,Few
5588,4450357226,Yes,18,3,Yes,8,7,7,1,0,1,0,Many,7.4,High,High,High,2078,2058,High,Many
5589,4521865491,Yes,11,2,Yes,14,6,15,0,0,0,0,Many,7.6,High,Normal,Normal,5260,2633,Normal,Many
5590,4501754015,No,18,4,No,3,7,3,1,1,0,0,Few,6.8,Normal,High,Normal,-2253,-1798,High,Few
5591,4524614022,Yes,18,3,No,2,2,4,0,0,0,0,Few,6.4,Normal,Normal,Normal,204,-1452,Normal,Few
5592,4491835607,Yes,58,4,Yes,16,6,20,2,1,1,1,Very Many,7.4,High,High,Normal,5742,3475,High,Very Many
5593,4510513496,No,15,2,Yes,8,3,7,0,0,0,0,Normal,7.4,High,High,Normal,2683,1740,High,Normal
5594,4407377509,Yes,30,10,Yes,15,7,15,2,1,1,0,Many,6.8,High,High,Normal,5040,2681,High,Many
5595,4491896790,No,18,4,No,5,4,7,0,0,0,0,Few,6.8,Normal,High,Normal,76,98,High,Few
5596,4450546493,Yes,16,2,No,6,5,6,0,0,0,0,Normal,7.2,High,High,High,811,1501,High,Normal
5597,4516319678,No,15,1,Yes,6,2,7,1,0,1,0,Normal,7.0,Normal,High,Normal,2191,1140,High,Normal
5598,4482120889,Yes,18,2,Yes,11,5,11,2,1,1,0,Many,7.0,High,Normal,Normal,3046,1162,Normal,Many
5599,4520501061,Yes,14,3,No,6,6,6,0,0,0,0,Normal,7.2,High,High,High,671,804,High,Normal
5600,4468243911,No,13,0,Yes,6,7,2,0,0,0,0,Normal,6.8,Normal,High,Normal,-158,-67,High,Normal
5601,4506306158,Yes,17,7,No,9,5,15,0,0,0,0,Normal,7.0,High,Normal,High,2584,2273,Normal,Normal
5602,4500958321,Yes,16,4,Yes,5,5,10,0,0,0,0,Normal,6.8,Normal,High,Normal,1059,919,High,Normal
5603,4477371609,No,19,5,Yes,10,12,11,0,0,0,0,Normal,7.0,Normal,Normal,Normal,-1761,37,Normal,Normal
5604,4496877385,No,18,2,Yes,9,8,9,1,1,0,0,Normal,6.8,Normal,Normal,Normal,1827,972,Normal,Normal
5605,4446010317,No,10,4,No,7,9,6,0,0,0,0,Normal,6.6,Normal,Normal,Normal,-2448,-1976,Normal,Normal
5606,4496533687,Yes,14,4,No,4,8,3,1,1,0,0,Few,7.0,Normal,Normal,Normal,-2088,-870,Normal,Few
5607,4475216536,No,18,1,Yes,11,7,21,1,1,0,0,Many,7.2,Normal,High,Normal,1373,57,High,Many
5608,4438038380,No,17,2,Yes,7,5,10,0,0,0,0,Normal,7.2,High,High,Normal,1733,862,High,Normal
5609,4518495220,Yes,14,0,Yes,8,8,4,2,1,1,0,Normal,6.8,Normal,Normal,Normal,-335,-213,Normal,Normal
5610,4518191905,Yes,14,3,No,10,4,9,0,0,0,0,Normal,7.4,High,High,Normal,2915,3259,High,Normal
5611,4471147482,No,18,3,No,3,7,4,0,0,0,0,Few,6.6,Normal,Normal,Normal,-2499,-1870,Normal,Few
5612,4521231615,Yes,14,3,No,5,10,6,0,0,0,0,Normal,6.8,Normal,High,Normal,-1343,-1261,High,Normal
5613,4464937851,No,17,1,No,7,7,7,1,1,0,0,Normal,6.8,Normal,High,Normal,-742,-750,High,Normal
5614,4524343815,Yes,16,3,No,2,7,4,1,0,1,0,Few,6.4,Normal,Normal,Normal,-3047,-612,Normal,Few
5615,4514102884,No,15,4,No,2,5,2,0,0,0,0,Few,7.0,Normal,High,Normal,-1828,-1146,High,Few
5616,4450865114,No,14,5,Yes,7,8,10,1,0,1,0,Normal,6.8,High,High,Normal,-1784,-889,High,Normal
5617,4500429958,No,15,1,Yes,7,7,8,1,1,0,0,Normal,6.8,Normal,High,Normal,-260,-369,High,Normal
5618,4518125489,No,16,5,Yes,7,4,9,0,0,0,0,Normal,7.0,Normal,High,Normal,1465,201,High,Normal
5619,4504929560,Yes,15,4,No,10,5,7,0,0,0,0,Normal,7.2,High,Normal,High,2427,2365,Normal,Normal
5620,4469763796,Yes,14,1,Yes,11,3,14,1,1,0,1,Many,7.4,High,High,Normal,4230,3209,High,Many
5621,4523335344,No,8,3,No,5,11,6,0,0,0,0,Few,6.4,Normal,Normal,Normal,-3584,-3674,Normal,Few
5622,4524483591,No,12,3,No,3,8,1,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3260,-1060,Normal,Few
5623,4450495621,Yes,16,1,Yes,9,5,12,0,0,0,0,Normal,7.0,Normal,Normal,Normal,988,581,Normal,Normal
5624,4475840580,Yes,16,2,No,5,2,3,0,0,0,0,Normal,7.2,High,High,High,1398,1802,High,Normal
5625,4458734669,No,19,7,Yes,3,4,3,1,0,1,0,Few,6.8,Normal,Normal,Normal,-986,-1894,Normal,Few
5626,4524802127,Yes,22,3,Yes,8,6,6,0,0,0,0,Normal,6.8,Normal,High,Normal,439,-524,High,Normal
5627,4475829266,No,18,4,Yes,8,6,9,2,1,1,0,Normal,7.2,High,High,High,2120,2095,High,Normal
5628,4459200574,No,21,6,Yes,6,3,11,1,1,0,0,Normal,6.6,Normal,High,Normal,1642,-1085,High,Normal
5629,4523613345,No,39,4,Yes,7,5,9,1,1,0,0,Normal,7.0,Normal,High,Normal,1480,721,High,Normal
5630,4484419381,No,12,2,No,7,5,7,0,0,0,0,Normal,7.4,High,High,Normal,750,867,High,Normal
5631,4464122036,Yes,13,9,Yes,7,3,7,1,0,1,0,Normal,7.0,High,High,Normal,1714,1369,High,Normal
5632,4524415638,No,15,2,Yes,5,6,4,0,0,0,0,Few,7.0,Normal,Normal,Normal,-1493,-382,Normal,Few
5633,4524256472,Yes,23,6,Yes,7,6,5,1,1,0,0,Normal,7.0,Normal,High,Normal,599,267,High,Normal
5634,4509657547,Yes,17,6,Yes,12,11,12,0,0,0,0,Many,7.2,High,Normal,High,981,369,Normal,Many
5635,4489404475,Yes,18,3,No,7,5,8,0,0,0,0,Normal,6.8,Normal,Normal,Normal,67,-303,Normal,Normal
5636,4498058442,No,38,2,Yes,3,5,2,0,0,0,0,Few,6.4,Normal,Normal,Normal,-1404,-2296,Normal,Few
5637,4523343583,Yes,20,4,No,8,4,8,1,1,0,0,Normal,7.0,High,High,Normal,2337,2150,High,Normal
5638,4465280441,No,76,2,No,10,9,13,0,0,0,0,Many,7.2,High,High,Normal,601,152,High,Many
5639,4523021223,No,20,1,No,4,6,2,1,0,1,0,Few,6.6,Normal,High,Normal,-829,-1232,High,Few
5640,4524774054,Yes,17,4,No,9,5,13,0,0,0,0,Normal,7.2,High,High,Normal,2511,3602,High,Normal
5641,4497972211,Yes,16,4,No,4,3,5,0,0,0,0,Few,7.0,Normal,High,Normal,39,-301,High,Few
5642,4510968439,Yes,13,0,Yes,3,3,3,1,1,0,0,Few,7.0,High,High,Normal,-455,-767,High,Few
5643,4516538758,Yes,12,9,No,2,5,3,2,1,1,0,Few,6.6,Normal,Normal,Normal,-2377,-2713,Normal,Few
5644,4517860890,Yes,16,2,Yes,14,3,14,0,0,0,4,Very Many,7.4,High,High,Normal,11467,8265,High,Very Many
5645,4518359137,No,12,1,Yes,8,8,6,0,0,0,0,Normal,7.2,High,Normal,Normal,-125,-479,Normal,Normal
5646,4489197870,No,12,2,Yes,7,2,8,0,0,0,0,Normal,7.6,High,High,High,2880,3031,High,Normal
5647,4426693677,No,20,4,Yes,15,6,12,0,0,0,0,Many,7.2,High,Normal,Normal,2789,585,Normal,Many
5648,4523841785,Yes,20,4,Yes,12,6,9,1,1,0,0,Normal,7.2,High,Normal,Normal,2254,1555,Normal,Normal
5649,4471429482,Yes,13,3,Yes,9,3,13,1,1,0,0,Normal,7.2,High,High,Normal,3246,409,High,Normal
5650,4522484081,No,34,2,No,4,5,5,1,1,0,0,Few,7.2,Normal,Normal,Normal,-1766,-639,Normal,Few
5651,4523655915,No,118,2,Yes,3,12,2,1,1,0,0,Few,6.4,Normal,Normal,Normal,-4376,-3665,Normal,Few
5652,4516700251,Yes,38,5,No,8,3,9,1,1,0,0,Normal,7.2,High,High,High,2357,2202,High,Normal
5653,4513284283,Yes,14,3,No,9,5,11,1,1,0,0,Normal,7.0,High,Normal,Normal,2079,1371,Normal,Normal
5654,4487406430,Yes,18,5,No,10,4,14,1,1,0,0,Many,7.0,High,Normal,Normal,4362,2989,Normal,Many
5655,4475003668,No,19,4,No,2,7,3,0,0,0,0,Few,6.8,Normal,High,Normal,-3330,-2255,High,Few
5656,4517491140,No,16,4,Yes,11,6,15,2,1,1,0,Normal,7.4,High,Normal,Normal,1488,1092,Normal,Normal
5657,4524829735,No,35,3,No,7,9,9,0,0,0,0,Normal,7.2,High,High,Normal,-561,-489,High,Normal
5658,4462050605,Yes,15,2,No,11,9,9,1,0,1,1,Many,7.0,High,High,Normal,1379,246,High,Many
5659,4473131351,Yes,15,4,Yes,8,8,6,1,1,0,0,Normal,6.8,Normal,Normal,Normal,1250,297,Normal,Normal
5660,4467354917,Yes,22,0,No,6,5,6,1,1,0,0,Normal,7.2,High,High,Normal,464,1383,High,Normal
5661,4523089972,Yes,16,4,No,6,7,6,0,0,0,0,Normal,7.0,Normal,Normal,High,-628,-582,Normal,Normal
5662,4524915225,Yes,18,2,No,5,12,4,0,0,0,0,Normal,7.0,Normal,Normal,Normal,-2746,-827,Normal,Normal
5663,4518298214,No,16,2,Yes,12,13,14,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-2340,-2351,Normal,Normal
5664,4523504461,Yes,14,2,Yes,13,7,12,1,1,0,0,Many,7.2,High,High,Normal,3034,1636,High,Many
5665,4467077556,No,17,3,No,1,5,1,0,0,0,0,Few,6.8,Normal,High,Normal,-1664,-990,High,Few
5666,4435875824,No,17,2,No,8,10,9,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-1428,-671,Normal,Normal
5667,4511873331,Yes,41,1,Yes,7,4,7,1,1,0,0,Normal,7.2,High,High,Normal,1451,1441,High,Normal
5668,4523290421,No,17,3,Yes,7,10,7,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-1666,-759,Normal,Normal
5669,4489154940,Yes,18,8,No,9,7,12,1,1,0,0,Normal,6.8,High,Normal,Normal,1076,1288,Normal,Normal
5670,4521090757,Yes,110,3,No,2,3,5,0,0,0,0,Few,7.2,High,High,High,-35,1112,High,Few
5671,4516555764,No,34,3,Yes,7,2,4,0,0,0,0,Normal,7.4,High,High,High,2480,3168,High,Normal
5672,4447227454,Yes,14,1,Yes,5,2,7,1,1,0,0,Normal,7.0,High,High,Normal,1717,508,High,Normal
5673,4523478431,No,17,4,No,5,7,5,0,0,0,0,Few,6.6,Normal,Normal,Normal,-692,-604,Normal,Few
5674,4519775314,Yes,24,2,No,3,3,4,0,0,0,0,Few,7.0,Normal,High,Normal,-1171,-496,High,Few
5675,4477340237,Yes,19,4,Yes,8,6,8,1,1,0,0,Normal,6.8,Normal,Normal,Normal,469,-755,Normal,Normal
5676,4523056452,Yes,16,2,No,7,5,6,1,1,0,0,Normal,7.0,Normal,Normal,Normal,-334,-1403,Normal,Normal
5677,4470414312,Yes,18,4,Yes,1,1,1,1,1,0,0,Few,7.0,Normal,High,Normal,924,1282,High,Few
5678,4476935585,Yes,18,2,Yes,5,8,5,0,0,0,0,Normal,6.6,Normal,Normal,Normal,-827,-981,Normal,Normal
5679,4512472589,Yes,15,2,Yes,3,7,3,1,1,0,0,Few,6.8,Normal,High,Normal,-1631,-1338,High,Few
5680,4520844282,No,14,0,No,6,9,9,0,0,0,0,Normal,7.2,High,Normal,High,-2184,-1298,Normal,Normal
5681,4524808186,No,19,2,Yes,7,8,10,1,1,0,0,Few,6.4,Normal,Normal,Low,-833,-1553,Normal,Few
5682,4454438289,Yes,15,1,Yes,8,10,15,1,1,0,0,Normal,7.0,Normal,Normal,Normal,-1471,-1810,Normal,Normal
5683,4470384241,Yes,16,3,Yes,10,4,12,1,1,0,0,Many,7.0,High,High,Normal,2542,525,High,Many
5684,4517599722,Yes,16,1,Yes,8,5,9,1,1,0,0,Normal,7.0,Normal,High,Normal,1468,195,High,Normal
5685,4477434539,Yes,34,2,No,7,3,4,1,0,1,0,Normal,7.8,High,High,High,2782,4425,High,Normal
5686,4524368575,No,14,2,No,8,9,5,1,0,1,0,Few,6.8,Normal,Normal,Normal,-2323,-2444,Normal,Few
5687,4494697495,Yes,15,1,No,10,5,8,1,1,0,0,Normal,7.2,High,Normal,Normal,2786,3197,Normal,Normal
5688,4520554250,No,21,5,No,7,7,4,0,0,0,0,Normal,7.0,High,High,Normal,2209,1640,High,Normal
5689,4470048867,Yes,15,2,Yes,7,0,4,2,1,1,0,Normal,7.2,High,High,High,4961,3591,High,Normal
5690,4427804202,Yes,13,4,No,7,6,14,1,1,0,0,Normal,6.2,Normal,Normal,Normal,-61,-1738,Normal,Normal
5691,4522498843,No,14,2,No,3,4,1,1,0,1,0,Few,7.2,High,Normal,High,-38,2015,Normal,Few
5692,4502099918,Yes,12,6,No,12,7,9,0,0,0,0,Many,7.4,High,High,Normal,1912,1686,High,Many
5693,4523945577,Yes,15,4,Yes,7,5,10,0,0,0,0,Normal,6.8,Normal,High,Normal,2407,543,High,Normal
5694,4468252863,Yes,19,2,Yes,6,5,2,0,0,0,0,Few,7.0,High,Normal,Normal,1078,2430,Normal,Few
5695,4498654804,No,15,1,No,4,8,5,1,1,0,0,Few,7.0,Normal,High,Normal,-1489,-2144,High,Few
5696,4506261342,No,14,0,No,7,13,8,0,0,0,0,Normal,6.6,Normal,Normal,Normal,-2184,-2333,Normal,Normal
5697,4524963317,Yes,73,0,Yes,10,3,8,0,0,0,0,Normal,7.0,High,Normal,Normal,3905,1506,Normal,Normal
5698,4519466762,No,16,6,No,1,2,1,1,1,0,0,Few,6.6,Normal,Normal,Normal,-1433,-394,Normal,Few
5699,4524520097,No,14,1,No,0,6,0,0,0,0,0,Few,6.6,Normal,High,Normal,-3543,-1737,High,Few
5700,4524133023,No,16,2,Yes,5,11,7,1,1,0,0,Few,6.2,Normal,Normal,Normal,-3541,-4118,Normal,Few
5701,4524503051,No,15,4,No,4,4,5,0,0,0,0,Few,7.0,High,High,High,-425,-284,High,Few
5702,4524019203,No,19,4,No,8,5,9,0,0,0,0,Normal,7.2,High,Normal,High,2730,3068,Normal,Normal
5703,4427502264,Yes,17,1,No,9,3,9,1,1,0,1,Many,7.2,High,High,Normal,4298,2299,High,Many
5704,4517168876,No,14,3,Yes,4,8,6,0,0,0,0,Few,6.8,Normal,High,High,-1841,-357,High,Few
5705,4384417283,Yes,19,2,No,10,3,13,1,1,0,0,Normal,7.2,High,High,Normal,3022,2631,High,Normal
5706,4452471591,No,22,3,Yes,12,3,11,1,1,0,0,Normal,7.0,High,Normal,Normal,3117,1745,Normal,Normal
5707,4515772836,Yes,15,3,Yes,8,2,4,1,1,0,0,Normal,6.8,High,Normal,Normal,2489,2364,Normal,Normal
5708,4509689834,Yes,12,2,No,7,1,8,1,1,0,0,Normal,7.0,High,High,Normal,3515,2156,High,Normal
5709,4523311875,Yes,15,2,Yes,9,6,7,1,1,0,0,Normal,7.2,High,Normal,High,1937,766,Normal,Normal
5710,4524763167,Yes,19,2,No,17,10,21,0,0,0,1,Very Many,6.8,Normal,Normal,Low,4999,1094,Normal,Very Many
5711,4469886384,No,40,1,No,1,7,2,0,0,0,0,Few,6.6,Normal,Normal,Normal,-5086,-3284,Normal,Few
5712,4452601584,No,13,27,No,9,7,7,0,0,0,0,Normal,7.0,High,High,Normal,1194,2051,High,Normal
5713,4523444869,No,16,0,Yes,5,3,6,0,0,0,0,Few,6.8,Normal,Normal,Normal,923,828,Normal,Few
5714,4517863926,Yes,15,2,Yes,6,4,12,2,1,1,0,Normal,7.0,Normal,High,Normal,1500,-1268,High,Normal
5715,4513809360,Yes,25,2,No,8,4,12,2,1,1,0,Normal,7.0,High,High,High,2691,2585,High,Normal
5716,4491456543,Yes,20,5,Yes,10,1,15,1,1,0,0,Many,7.4,High,High,Normal,4498,3370,High,Many
5717,4452529666,Yes,13,1,No,8,5,15,2,1,1,0,Normal,7.2,High,Normal,High,2711,2160,Normal,Normal
5718,4522671632,Yes,19,6,No,7,5,5,1,1,0,0,Normal,7.2,High,High,Normal,1300,1783,High,Normal
5719,4456677220,No,15,1,No,2,10,2,0,0,0,0,Few,6.2,Normal,Normal,Normal,-5553,-4226,Normal,Few
5720,4465078328,No,27,2,No,5,4,6,0,0,0,0,Few,6.6,Normal,Normal,Normal,17,-1014,Normal,Few
5721,4474570659,Yes,13,3,Yes,11,6,10,0,0,0,0,Normal,6.8,Normal,High,Normal,2498,732,High,Normal
5722,4478150249,Yes,17,0,Yes,9,8,12,1,0,1,0,Normal,7.0,Normal,Normal,Normal,1323,183,Normal,Normal
5723,4505177490,Yes,63,2,No,8,4,11,1,1,0,0,Normal,7.2,High,Normal,Normal,2265,2392,Normal,Normal
5724,4521738539,Yes,15,4,Yes,16,6,16,0,0,0,0,Very Many,7.6,High,High,Normal,5956,4568,High,Very Many
5725,4497526633,No,16,0,No,3,4,2,0,0,0,0,Few,7.0,High,High,Normal,-1075,11,High,Few
5726,4521775433,Yes,45,2,No,5,8,6,0,0,0,0,Normal,6.8,Normal,Normal,High,-301,71,Normal,Normal
5727,4521049898,No,14,0,Yes,6,9,6,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3364,-1990,Normal,Few
5728,4460661408,Yes,17,5,No,7,4,8,1,1,0,0,Normal,7.4,High,High,Normal,3109,3007,High,Normal
5729,4514331863,Yes,16,4,No,16,7,16,1,1,0,1,Many,7.4,High,Normal,Normal,3309,2603,Normal,Many
5730,4493828380,No,13,3,Yes,5,6,3,0,0,0,0,Normal,7.2,High,Normal,Normal,-226,972,Normal,Normal
5731,4519552784,No,21,4,Yes,11,9,10,1,1,0,0,Normal,6.8,Normal,Normal,Normal,1390,437,Normal,Normal
5732,4507707770,No,14,2,No,6,13,5,0,0,0,0,Few,6.4,Normal,Normal,Normal,-3983,-1784,Normal,Few
5733,4498286628,No,11,1,No,0,10,0,0,0,0,0,Very Few,6.6,Normal,Normal,Normal,-5961,-4133,Normal,Very Few
5734,4457117855,Yes,21,4,Yes,11,9,13,1,1,0,0,Many,7.4,High,High,Normal,2249,2480,High,Many
5735,4520613547,No,16,3,Yes,4,9,5,0,0,0,0,Normal,7.0,High,High,Normal,-981,-1105,High,Normal
5736,4466299891,Yes,19,3,No,2,5,2,0,0,0,0,Few,6.8,Normal,High,Normal,-1774,-2576,High,Few
5737,4522859590,Yes,15,1,Yes,11,4,10,0,0,0,1,Many,6.8,Normal,Normal,Normal,6581,3949,Normal,Many
5738,4518065335,No,14,0,No,5,10,4,0,0,0,0,Few,7.0,Normal,Normal,Normal,-2602,-550,Normal,Few
5739,4486171002,Yes,11,5,No,4,12,3,0,0,0,0,Few,6.4,Normal,High,Normal,-2608,-1326,High,Few
5740,4517966226,Yes,20,5,Yes,5,5,6,2,1,1,0,Normal,7.2,High,High,Normal,1066,-560,High,Normal
5741,4474190443,Yes,25,2,No,5,10,1,0,0,0,0,Few,6.8,Normal,Normal,Normal,-3052,-775,Normal,Few
5742,4510356766,No,16,3,No,1,3,2,0,0,0,0,Few,6.6,Normal,Normal,Normal,-2452,-2422,Normal,Few
5743,4450209621,No,21,3,No,8,9,9,2,1,1,0,Normal,6.8,Normal,Normal,Normal,-1330,378,Normal,Normal
5744,4486168054,No,23,1,Yes,5,11,6,0,0,0,0,Few,6.6,Normal,Normal,Normal,-2942,-1785,Normal,Few
5745,4516176117,No,17,1,No,3,5,1,1,1,0,0,Few,6.8,Normal,High,Normal,-546,-1470,High,Few
5746,4449958772,Yes,13,0,Yes,8,9,10,1,0,1,0,Normal,7.0,Normal,Normal,Normal,268,789,Normal,Normal
5747,4521375330,No,15,1,No,5,4,4,0,0,0,0,Few,6.6,Normal,Normal,Normal,-501,-934,Normal,Few
5748,4523588763,No,16,1,Yes,2,7,2,0,0,0,0,Few,6.6,Normal,High,Normal,-2541,-3552,High,Few
5749,4464945993,No,15,1,Yes,8,7,8,2,1,1,0,Normal,7.4,High,High,Normal,942,1300,High,Normal
5750,4522081916,Yes,19,4,No,9,9,11,1,1,0,0,Normal,7.2,High,High,Normal,653,462,High,Normal
5751,4441440280,No,36,1,No,8,4,6,0,0,0,0,Normal,7.0,High,Normal,Normal,2203,2404,Normal,Normal
5752,4522688117,No,12,0,No,2,6,1,0,0,0,0,Few,6.2,Normal,Normal,Normal,-3593,-2516,Normal,Few
5753,4523544390,No,73,3,Yes,10,7,10,0,0,0,0,Normal,6.8,Normal,Normal,Normal,283,165,Normal,Normal
5754,4454366358,Yes,20,5,No,14,8,15,0,0,0,1,Many,7.0,High,Normal,Low,3657,3286,Normal,Many
5755,4483489256,No,16,2,No,8,4,5,0,0,0,0,Normal,7.0,High,Normal,Normal,793,461,Normal,Normal
5756,4415032113,No,18,3,No,3,12,6,0,0,0,0,Few,6.2,Normal,Normal,Low,-4731,-2817,Normal,Few
5757,4520742612,No,40,3,Yes,4,8,6,2,1,1,0,Few,6.6,Normal,Normal,Normal,-1332,-1998,Normal,Few
5758,4523054835,Yes,16,6,Yes,5,4,4,1,1,0,0,Few,6.8,Normal,Normal,High,-253,111,Normal,Few
5759,4487385988,Yes,56,2,No,6,2,9,1,1,0,0,Normal,7.0,High,High,Normal,832,551,High,Normal
5760,4523430704,Yes,15,2,Yes,9,6,10,1,1,0,0,Normal,7.4,High,High,High,1745,1766,High,Normal
5761,4489459707,Yes,17,2,No,7,7,8,0,0,0,0,Normal,6.8,Normal,High,Normal,-355,-560,High,Normal
5762,4511713193,No,13,4,No,2,6,2,1,1,0,0,Few,6.8,Normal,Normal,High,-1883,-1131,Normal,Few
5763,4525047411,Yes,19,1,Yes,5,2,6,0,0,0,0,Normal,7.2,High,High,Normal,2061,1314,High,Normal
5764,4489800281,Yes,9,2,No,6,8,7,0,0,0,0,Normal,7.0,Normal,Normal,Normal,-828,-1255,Normal,Normal
5765,4459617456,No,41,5,Yes,8,4,9,0,0,0,0,Normal,7.6,High,High,Normal,2364,2384,High,Normal
5766,4455082508,Yes,17,2,No,9,4,9,1,0,1,0,Many,7.0,High,High,Normal,2962,1156,High,Many
5767,4481697328,No,20,5,Yes,9,4,2,2,1,1,0,Normal,7.0,High,Normal,High,178,424,Normal,Normal
5768,4524733068,Yes,14,4,No,7,10,8,0,0,0,0,Few,6.4,Normal,Normal,Normal,-3798,-2337,Normal,Few
5769,4467510471,No,13,2,No,5,10,7,0,0,0,0,Normal,6.8,Normal,Normal,Normal,-3761,-2475,Normal,Normal
5770,4461499793,No,16,3,Yes,4,4,3,0,0,0,0,Normal,6.8,Normal,High,Normal,684,-474,High,Normal
5771,4517495714,No,18,3,No,3,7,3,0,0,0,0,Few,6.6,Normal,Normal,Normal,-2215,-2114,Normal,Few
